Time,EcoregionName,EcoregionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_Leaf,C_FRoot,C_Wood,C_CRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,StreamC,StreamN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
136, eco17,12,1,1,15903.2,24802,728.7,207.7,255,486.3,10.32,1434.3,36.3,82.8,29,11582,2895.5,463.3,187.5,34.6,4.2,17.3,1.2,241.9,5829.5,5228.1,4603.8,3.7,0.6,34.8,33.4,1.5,2.2,0.2,0.2,0.1,0.1,5.9,628.4,211.8,501,0.2,-0.6,0.1,-0.4,6.6,11,-8.7,0,50.77,0,0,0,0,11.4,4.9,1358.1,48.83,0, 
137, eco17,12,1,1.5,15917.3,24774,728.7,207.7,254.9,486.4,10.31,1436.1,36.3,82.9,29,11569.2,2892.3,463.6,187.6,34.6,4.2,17.3,1.2,241.9,5833.3,5230.7,4611.3,3.7,0.6,34.7,33.4,1.5,2.2,0.2,0.2,0.1,0.1,5.9,628.8,212,502.4,0.2,-0.6,0.1,-0.4,6.6,11,-8.7,0,50.77,0,0,0,0,11.4,4.9,1360,48.85,0, 
138, eco17,12,1,1.8,15931.2,24747,728.6,207.7,254.9,486.5,10.31,1437.9,36.3,83,29,11556.3,2889.1,463.7,187.7,34.6,4.2,17.3,1.2,242,5837.1,5233.3,4618.9,3.7,0.6,34.6,33.3,1.5,2.2,0.2,0.2,0.1,0.1,5.9,629.2,212.1,503.7,0.2,-0.6,0.1,-0.4,6.6,11,-8.7,0,50.77,0,0,0,0,11.4,4.9,1361.8,48.86,0, 
139, eco17,12,1,2.4,15945.1,24723,728.2,207.5,254.9,486.5,10.31,1439.6,36.3,83,29,11543.1,2885.8,463.9,187.8,34.7,4.2,17.3,1.2,242,5840.7,5235.9,4626.5,3.7,0.6,34.6,33.3,1.5,2.2,0.2,0.2,0.1,0.1,5.9,629.7,212.3,505,0.2,-0.6,0.1,-0.4,6.6,11,-8.7,0,50.77,0,0,0,0,11.4,4.9,1363.7,48.87,0, 
140, eco17,12,1,3.2,15958.7,24692,727.7,207.4,254.8,486.4,10.31,1441.3,36.3,82.8,29,11529.6,2882.4,463.9,187.9,34.7,4.2,17.3,1.2,241.9,5844.3,5238.4,4634,3.7,0.6,34.5,33.2,1.5,2.2,0.2,0.2,0.1,0.1,5.9,630.1,212.4,506.3,0.2,-0.6,0.1,-0.4,6.6,11,-8.7,0,50.77,0,0,0,0,11.4,4.9,1365.6,48.88,0, 
141, eco17,12,1,3.6,15972,24665,727.3,207.3,254.6,486.3,10.32,1443.1,36.3,82.8,29,11516.1,2879,463.9,187.9,34.7,4.2,17.3,1.2,241.8,5847.8,5240.8,4641.6,3.7,0.6,34.4,33.2,1.5,2.2,0.2,0.2,0.1,0.1,5.9,630.5,212.5,507.6,0.2,-0.7,0.1,-0.4,6.6,11,-8.7,0,50.77,0,0,0,0,11.4,4.9,1367.4,48.89,0, 
142, eco17,12,1,4,15985.1,24634,726.9,207.2,254.5,486.1,10.32,1444.8,36.3,82.7,29,11502.5,2875.6,463.9,187.9,34.7,4.2,17.3,1.2,241.7,5851.2,5243,4649.2,3.7,0.6,34.3,33.2,1.5,2.2,0.2,0.2,0.1,0.1,5.9,630.8,212.7,508.9,0.2,-0.7,0.1,-0.4,6.6,11,-8.7,0,50.77,0,0,0,0,11.3,4.9,1369.3,48.91,0, 
143, eco17,12,1,4.2,15998,24604,726.7,207.1,254.4,486,10.33,1446.5,36.3,82.7,28.9,11488.9,2872.2,463.9,188,34.7,4.2,17.2,1.2,241.6,5854.4,5245.1,4656.8,3.7,0.6,34.3,33.1,1.5,2.2,0.2,0.2,0.1,0.1,5.9,631.2,212.8,510.3,0.2,-0.7,0.1,-0.4,6.6,11,-8.7,0,50.77,0,0,0,0,11.3,4.9,1371.1,48.91,0, 
144, eco17,12,1,4.7,16010.6,24577,726.2,207,254.2,485.9,10.33,1448.2,36.3,82.7,28.9,11475,2868.7,464,188,34.7,4.2,17.2,1.2,241.5,5857.6,5247.1,4664.4,3.7,0.6,34.2,33.1,1.5,2.2,0.2,0.2,0.1,0.1,5.9,631.6,212.9,511.6,0.2,-0.7,0.1,-0.4,6.6,11.1,-8.7,0,50.77,0,0,0,0,11.3,4.9,1372.9,48.93,0, 
145, eco17,12,1,5.2,16023.1,24544,725.7,206.8,254.1,485.9,10.33,1449.8,36.3,82.6,28.9,11460.8,2865.2,464.1,188.1,34.7,4.2,17.2,1.2,241.4,5860.7,5249,4672,3.7,0.6,34.1,33,1.5,2.2,0.2,0.2,0.1,0.1,5.9,631.9,213,512.9,0.2,-0.7,0.1,-0.4,6.6,11.1,-8.7,0,50.77,0,0,0,0,11.3,4.9,1374.7,48.94,0, 
146, eco17,12,1,6.7,16035.3,24517,724.4,206.5,253.7,485.8,10.34,1451.5,36.3,82.4,28.9,11445.8,2861.5,464.1,188.1,34.6,4.1,17.2,1.2,241.3,5863.6,5250.8,4679.6,3.7,0.6,34,33,1.5,2.2,0.2,0.2,0.1,0.1,5.9,632.3,213.2,514.2,0.2,-0.7,0.1,-0.4,6.5,11.1,-8.7,0,50.77,0,0,0,0,11.2,4.9,1376.5,48.97,0, 
147, eco17,12,1,8.4,16047,24481,722.6,206,253.1,485.4,10.34,1453.1,36.3,82.3,28.8,11430.1,2857.5,464,188.1,34.6,4.1,17.1,1.2,241.1,5866.4,5252.4,4687.2,3.7,0.6,34,32.9,1.5,2.2,0.2,0.2,0.1,0.1,5.8,632.6,213.3,515.5,0.2,-0.7,0.1,-0.4,6.5,11.1,-8.7,0,50.77,0,0,0,0,11.2,4.9,1378.2,49.01,0, 
148, eco17,12,1,9.7,16058.2,24444,721.1,205.5,252.5,484.8,10.34,1454.6,36.2,82.1,28.7,11414.1,2853.5,463.6,188,34.5,4.1,17.1,1.2,240.7,5869,5253.6,4694.8,3.7,0.6,33.9,32.9,1.5,2.2,0.2,0.2,0.1,0.1,5.8,632.9,213.4,516.9,0.2,-0.7,0.1,-0.4,6.5,11.1,-8.7,0,50.77,0,0,0,0,11.1,4.9,1379.9,49.04,0, 
149, eco17,12,1,10.4,16068.7,24409,719.9,205.2,252,484.1,10.34,1456.2,36.2,82.1,28.7,11397.9,2849.5,463.2,187.9,34.5,4.1,17,1.2,240.4,5871.5,5254.5,4702.4,3.7,0.6,33.8,32.9,1.5,2.2,0.2,0.2,0.1,0.1,5.8,633.2,213.5,518.2,0.2,-0.7,0.1,-0.4,6.5,11.1,-8.6,0,50.77,0,0,0,0,11.1,4.9,1381.6,49.06,0, 
150, eco17,12,1,15.7,16079.2,24371,715.5,203.9,251.2,480.7,10.37,1457.6,36.2,81.3,28.4,11378.7,2844.7,462.4,187.7,34.4,4,16.9,1.2,240.1,5873.8,5255.4,4710,3.6,0.6,33.7,32.8,1.5,2.2,0.2,0.2,0.1,0.1,5.8,633.5,213.6,519.5,0.2,-0.7,0.1,-0.4,6.5,11.1,-8.6,0,50.77,0,0,0,0,11,4.8,1383.3,49.14,0, 
151, eco17,12,1,13.7,16087.7,24333,715,203.8,250.3,480.8,10.37,1459.1,36.1,81.2,28.4,11362.6,2840.7,461.2,187.3,34.4,4,16.9,1.2,239.1,5875.7,5255.3,4717.6,3.6,0.6,33.6,32.7,1.5,2.2,0.2,0.2,0.1,0.1,5.8,633.7,213.7,520.8,0.2,-0.8,0.1,-0.4,6.4,11.1,-8.6,0,50.77,0,0,0,0,10.9,4.8,1384.9,49.13,0, 
152, eco17,12,1,13,16095.8,24299,714.5,203.6,250.1,481,10.37,1460.6,36,81.1,28.4,11346.1,2836.5,460.9,187.1,34.3,4,16.8,1.2,238.6,5877.4,5254.7,4725.2,3.6,0.6,33.5,32.7,1.5,2.2,0.2,0.2,0.1,0.1,5.7,633.9,213.7,522.2,0.2,-0.8,0.1,-0.4,6.4,11.1,-8.6,0,50.77,0,0,0,0,10.9,4.8,1386.5,49.13,0, 
153, eco17,12,1,12.9,16104,24264,714.1,203.5,250,481.1,10.38,1462,36,81.1,28.4,11329.2,2832.3,461,187.1,34.3,4,16.8,1.2,238.3,5878.9,5254,4732.8,3.6,0.6,33.4,32.7,1.4,2.2,0.2,0.2,0.1,0.1,5.7,634.1,213.8,523.5,0.2,-0.8,0.1,-0.4,6.4,11.1,-8.6,0,50.77,0,0,0,0,10.9,4.8,1388.1,49.14,0, 
154, eco17,12,1,13,16112.2,24224,713.9,203.5,249.9,481.2,10.38,1463.5,36,81,28.4,11312.1,2828,461.2,187.2,34.3,4,16.8,1.2,238.2,5880.3,5253.4,4740.4,3.6,0.6,33.4,32.6,1.4,2.2,0.2,0.2,0.1,0.1,5.7,634.3,213.9,524.8,0.2,-0.8,0.1,-0.4,6.4,11.1,-8.6,0,50.77,0,0,0,0,10.9,4.8,1389.7,49.16,0, 
155, eco17,12,1,13,16120.7,24189,713.8,203.4,249.9,481.4,10.39,1464.9,36,81,28.3,11294.7,2823.7,461.5,187.3,34.3,4,16.8,1.2,238.1,5881.5,5253,4748,3.6,0.6,33.3,32.6,1.4,2.2,0.2,0.2,0.1,0.1,5.7,634.5,214,526.1,0.2,-0.8,0.1,-0.4,6.4,11.1,-8.6,0,50.77,0,0,0,0,10.9,4.8,1391.3,49.17,0, 
156, eco17,12,1,13.7,16129.2,24150,713.3,203.3,249.8,481.6,10.4,1466.3,36,80.8,28.3,11276.8,2819.2,461.7,187.4,34.4,4,16.8,1.2,238.1,5882.7,5252.7,4755.6,3.6,0.6,33.2,32.5,1.4,2.2,0.2,0.2,0.1,0.1,5.7,634.7,214,527.4,0.2,-0.8,0.1,-0.4,6.4,11.1,-8.6,0,50.77,0,0,0,0,10.8,4.8,1392.8,49.19,0, 
157, eco17,12,1,14.6,16137.7,24111,712.5,203.1,249.6,481.5,10.41,1467.7,36,80.6,28.2,11258.3,2814.6,461.9,187.5,34.3,4,16.8,1.2,238.1,5883.8,5252.6,4763.2,3.6,0.6,33.1,32.4,1.4,2.2,0.2,0.2,0.1,0.1,5.7,634.8,214.1,528.8,0.2,-0.8,0.1,-0.4,6.4,11.1,-8.6,0,50.77,0,0,0,0,10.8,4.8,1394.3,49.22,0, 
158, eco17,12,1,15.3,16146,24070,711.7,202.8,249.3,481.4,10.41,1469,36,80.4,28.1,11239.6,2809.9,461.9,187.6,34.3,4,16.7,1.1,238,5884.8,5252.5,4770.8,3.5,0.6,33,32.4,1.4,2.2,0.2,0.2,0.1,0.1,5.7,635,214.1,530.1,0.2,-0.8,0.1,-0.4,6.4,11.1,-8.6,0,50.77,0,0,0,0,10.8,4.8,1395.9,49.24,0, 
159, eco17,12,1,15.3,16154.2,24032,711.4,202.8,249.1,481.1,10.42,1470.3,35.9,80.3,28.1,11220.9,2805.2,461.9,187.6,34.3,4,16.7,1.1,237.8,5885.7,5252.3,4778.4,3.5,0.6,32.9,32.3,1.4,2.2,0.2,0.2,0.1,0.1,5.7,635.1,214.2,531.4,0.2,-0.8,0.1,-0.4,6.3,11.1,-8.6,0,50.77,0,0,0,0,10.8,4.8,1397.3,49.25,0, 
160, eco17,12,1,19.7,16162.8,23985,708.2,201.8,248.5,477.8,10.44,1471.6,35.9,79.7,27.9,11199.6,2799.9,461.4,187.5,34.3,4,16.6,1.1,237.8,5886.5,5252.5,4786,3.5,0.6,32.8,32.3,1.4,2.2,0.2,0.2,0.1,0.1,5.7,635.2,214.2,532.7,0.2,-0.8,0.1,-0.4,6.3,11.1,-8.6,0,50.77,0,0,0,0,10.7,4.8,1398.8,49.32,0, 
161, eco17,12,1,16.5,16169.6,23948,709,202.1,248.1,478.7,10.44,1472.9,35.9,79.7,27.9,11181.8,2795.4,460.6,187.2,34.2,4,16.6,1.1,237.1,5887.1,5251.8,4793.6,3.5,0.6,32.8,32.2,1.4,2.2,0.2,0.2,0.1,0.1,5.6,635.3,214.3,534,0.2,-0.8,0.1,-0.4,6.3,11.1,-8.6,0,50.77,0,0,0,0,10.7,4.8,1400.2,49.29,0, 
162, eco17,12,1,15.1,16176.7,23910,709.8,202.3,248.4,479.4,10.44,1474.2,35.9,79.8,27.9,11163.7,2790.9,460.8,187.3,34.3,4,16.6,1.1,236.8,5887.6,5251.1,4801.2,3.5,0.6,32.7,32.2,1.4,2.2,0.2,0.2,0.1,0.1,5.6,635.4,214.3,535.4,0.2,-0.8,0.1,-0.4,6.3,11.1,-8.5,0,50.77,0,0,0,0,10.7,4.8,1401.7,49.27,0, 
163, eco17,12,1,14.4,16184.3,23869,710.5,202.5,248.6,480.2,10.44,1475.5,35.9,79.8,27.9,11145.3,2786.3,461.4,187.5,34.3,4,16.6,1.1,236.9,5888.1,5250.6,4808.8,3.5,0.6,32.6,32.1,1.4,2.2,0.2,0.2,0.1,0.1,5.6,635.5,214.3,536.7,0.2,-0.8,0.1,-0.4,6.3,11.1,-8.5,0,50.77,0,0,0,0,10.7,4.8,1403.1,49.27,0, 
164, eco17,12,1,14,16192.5,23829,711.3,202.7,248.9,480.9,10.44,1476.8,35.9,79.9,28,11126.7,2781.7,462.1,187.7,34.3,4,16.6,1.1,237.1,5888.6,5250.4,4816.4,3.5,0.6,32.5,32.1,1.4,2.2,0.2,0.2,0.1,0.1,5.6,635.6,214.4,538,0.2,-0.8,0.1,-0.4,6.3,11.1,-8.5,0,50.77,0,0,0,0,10.7,4.8,1404.6,49.26,0, 
165, eco17,12,1,13.7,16201.1,23791,712.1,202.9,249.2,481.6,10.44,1478.2,35.9,80,28,11107.9,2777,462.9,188,34.4,4,16.7,1.1,237.4,5889.1,5250.7,4824,3.5,0.6,32.5,32,1.4,2.2,0.2,0.2,0.1,0.1,5.6,635.6,214.4,539.3,0.2,-0.8,0.1,-0.4,6.3,11.1,-8.5,0,50.77,0,0,0,0,10.7,4.8,1406,49.26,0, 
166, eco17,12,1,13.4,16210.2,23752,712.9,203.2,249.5,482.3,10.45,1479.5,35.9,80,28,11089,2772.3,463.6,188.3,34.4,4,16.7,1.1,237.7,5889.7,5251.3,4831.6,3.5,0.6,32.4,32,1.4,2.2,0.2,0.2,0.1,0.1,5.6,635.7,214.4,540.6,0.2,-0.8,0.1,-0.4,6.3,11.2,-8.5,0,50.77,0,0,0,0,10.8,4.8,1407.4,49.26,0, 
167, eco17,12,1,13.1,16219.8,23710,713.7,203.4,249.7,483,10.45,1480.8,35.9,80.1,28,11070,2767.5,464.3,188.6,34.5,4,16.7,1.1,238,5890.4,5252.3,4839.2,3.5,0.6,32.3,31.9,1.4,2.2,0.2,0.2,0.1,0.1,5.7,635.8,214.5,542,0.2,-0.8,0.1,-0.4,6.3,11.2,-8.5,0,50.77,0,0,0,0,10.8,4.8,1408.9,49.25,0, 
168, eco17,12,1,12.9,16229.7,23670,714.5,203.6,250,483.6,10.45,1482.1,35.9,80.1,28.1,11050.8,2762.7,464.9,188.9,34.5,4,16.7,1.1,238.3,5891.1,5253.6,4846.8,3.5,0.6,32.2,31.8,1.4,2.2,0.2,0.2,0.1,0.1,5.7,635.9,214.5,543.3,0.2,-0.8,0.1,-0.4,6.3,11.2,-8.5,0,50.77,0,0,0,0,10.8,4.8,1410.3,49.24,0, 
169, eco17,12,1,12.6,16240.1,23627,715.4,203.9,250.3,484.3,10.45,1483.5,36,80.2,28.1,11031.5,2757.9,465.6,189.2,34.6,4,16.7,1.1,238.6,5892,5255.2,4854.3,3.5,0.6,32.2,31.8,1.4,2.2,0.2,0.2,0.1,0.1,5.7,636,214.5,544.6,0.2,-0.8,0.1,-0.4,6.3,11.2,-8.5,0,50.77,0,0,0,0,10.8,4.8,1411.8,49.23,0, 
170, eco17,12,1,12.4,16250.8,23590,716.2,204.1,250.6,485,10.45,1484.8,36,80.3,28.1,11012.1,2753,466.3,189.5,34.6,4,16.8,1.1,238.9,5893,5257,4861.9,3.5,0.6,32.1,31.7,1.4,2.2,0.2,0.2,0.1,0.1,5.7,636.1,214.6,545.9,0.2,-0.8,0.1,-0.4,6.3,11.2,-8.5,0,50.77,0,0,0,0,10.8,4.9,1413.3,49.22,0, 
171, eco17,12,1,12.3,16261.9,23547,717,204.3,250.9,485.6,10.45,1486.2,36,80.3,28.1,10992.5,2748.1,467,189.8,34.6,4,16.8,1.1,239.2,5894,5259.1,4869.5,3.5,0.6,32,31.7,1.4,2.2,0.2,0.2,0.1,0.1,5.7,636.2,214.6,547.2,0.2,-0.8,0.1,-0.4,6.3,11.2,-8.6,0,50.77,0,0,0,0,10.8,4.9,1414.7,49.21,0, 
172, eco17,12,1,12.1,16273.3,23503,717.8,204.6,251.2,486.3,10.44,1487.5,36,80.4,28.1,10972.8,2743.2,467.7,190.1,34.7,4,16.8,1.1,239.5,5895.2,5261.4,4877.1,3.5,0.6,31.9,31.6,1.4,2.2,0.2,0.2,0.1,0.1,5.7,636.3,214.6,548.6,0.2,-0.8,0.1,-0.4,6.3,11.2,-8.6,0,50.77,0,0,0,0,10.9,4.9,1416.2,49.19,0, 
173, eco17,12,1,12,16285.1,23462,718.6,204.8,251.4,487,10.44,1488.9,36,80.5,28.2,10952.8,2738.2,468.4,190.4,34.7,4,16.8,1.1,239.8,5896.6,5264,4884.7,3.5,0.6,31.9,31.6,1.4,2.2,0.2,0.2,0.1,0.1,5.7,636.5,214.7,549.9,0.2,-0.8,0.1,-0.4,6.4,11.2,-8.6,0,50.77,0,0,0,0,10.9,4.9,1417.7,49.18,0, 
174, eco17,12,1,12,16297.2,23421,719.4,205,251.7,487.8,10.44,1490.3,36.1,80.5,28.2,10932.6,2733.2,469.2,190.7,34.8,4,16.8,1.1,240.1,5898,5266.7,4892.3,3.5,0.6,31.8,31.5,1.4,2.2,0.2,0.2,0.1,0.1,5.7,636.6,214.7,551.2,0.2,-0.8,0.1,-0.4,6.4,11.2,-8.6,0,50.77,0,0,0,0,10.9,4.9,1419.2,49.17,0, 
175, eco17,12,1,12.3,16309.5,23376,719.8,205.1,251.9,488.5,10.44,1491.7,36.1,80.6,28.2,10912,2728,469.9,191,34.8,4,16.8,1.1,240.4,5899.6,5269.6,4899.9,3.5,0.6,31.7,31.4,1.4,2.2,0.2,0.2,0.1,0.1,5.7,636.7,214.8,552.5,0.2,-0.8,0.1,-0.4,6.4,11.2,-8.6,0,50.77,0,0,0,0,10.9,4.9,1420.8,49.16,0, 
176, eco17,12,1,12.5,16322.1,23329,720.3,205.3,252,489.1,10.43,1493.1,36.1,80.6,28.2,10891,2722.8,470.6,191.3,34.8,4,16.8,1.1,240.7,5901.3,5272.6,4907.5,3.5,0.6,31.7,31.4,1.4,2.2,0.2,0.2,0.1,0.1,5.7,636.9,214.8,553.8,0.2,-0.8,0.1,-0.4,6.4,11.2,-8.6,0,50.77,0,0,0,0,10.9,4.9,1422.3,49.15,0, 
177, eco17,12,1,13.2,16334.8,23285,720.2,205.3,252,489.7,10.42,1494.5,36.1,80.7,28.3,10869.5,2717.4,471.2,191.5,34.9,4,16.8,1.1,240.9,5903.1,5275.7,4915.1,3.5,0.6,31.6,31.3,1.4,2.2,0.2,0.2,0.1,0.1,5.7,637.1,214.9,555.2,0.2,-0.8,0.1,-0.4,6.4,11.2,-8.6,0,50.77,0,0,0,0,10.9,4.9,1423.8,49.14,0, 
178, eco17,12,1,14,16347.5,23239,720,205.2,251.9,490.1,10.41,1495.9,36.1,80.8,28.3,10847.4,2711.9,471.7,191.8,34.9,4,16.8,1.1,241.1,5904.9,5278.8,4922.7,3.5,0.6,31.5,31.3,1.4,2.2,0.2,0.2,0.1,0.1,5.7,637.3,214.9,556.5,0.2,-0.9,0.1,-0.4,6.4,11.2,-8.6,0.1,50.77,0,0,0,0,10.9,4.9,1425.4,49.14,0, 
179, eco17,12,1,14.6,16360.2,23190,719.9,205.2,251.9,490.3,10.4,1497.4,36.1,80.9,28.3,10825,2706.3,472.1,192,34.9,4,16.8,1.1,241.2,5906.9,5281.8,4930.3,3.6,0.6,31.4,31.2,1.4,2.3,0.2,0.2,0.1,0.1,5.7,637.4,215,557.8,0.2,-0.9,0.1,-0.4,6.4,11.2,-8.6,0.1,50.77,0,0,0,0,10.9,4.9,1426.9,49.14,0, 
180, eco17,12,1,15.6,16372.9,23141,719.4,205,251.8,490.6,10.4,1498.8,36.1,80.9,28.3,10802.1,2700.5,472.4,192.1,34.9,4,16.8,1.1,241.3,5908.9,5284.8,4937.9,3.5,0.6,31.4,31.1,1.4,2.3,0.2,0.2,0.1,0.1,5.7,637.6,215,559.1,0.2,-0.9,0.1,-0.4,6.4,11.2,-8.7,0.1,50.77,0,0,0,0,10.8,4.9,1428.5,49.13,0, 
181, eco17,12,1,16.7,16385.4,23091,718.7,204.8,251.7,490.7,10.41,1500.2,36.1,80.8,28.3,10778.6,2694.6,472.6,192.3,34.9,4,16.8,1.1,241.3,5910.9,5287.7,4945.5,3.5,0.6,31.3,31.1,1.4,2.3,0.2,0.2,0.1,0.1,5.7,637.8,215.1,560.5,0.2,-0.9,0.1,-0.4,6.4,11.2,-8.7,0.1,50.77,0,0,0,0,10.8,4.9,1430,49.13,0, 
182, eco17,12,1,17.3,16397.7,23042,718.3,204.7,251.5,490.6,10.41,1501.6,36,80.7,28.2,10754.8,2688.7,472.8,192.4,34.9,4,16.8,1.1,241.3,5912.9,5290.4,4953.1,3.5,0.6,31.2,31,1.4,2.3,0.2,0.2,0.1,0.1,5.7,638,215.1,561.8,0.2,-0.9,0.1,-0.4,6.3,11.2,-8.7,0.1,50.77,0,0,0,0,10.8,4.9,1431.6,49.13,0, 
183, eco17,12,1,17.8,16409.8,22989,717.9,204.6,251.3,490.6,10.41,1503,36,80.6,28.2,10730.9,2682.7,472.9,192.4,34.9,4,16.8,1.1,241.2,5914.9,5292.9,4960.8,3.5,0.6,31.1,30.9,1.4,2.3,0.2,0.2,0.1,0.1,5.7,638.2,215.2,563.1,0.2,-0.9,0.1,-0.4,6.3,11.2,-8.7,0.1,50.77,0,0,0,0,10.8,4.9,1433.2,49.13,0, 
184, eco17,12,1,18.1,16421.7,22939,717.7,204.5,251.2,490.5,10.41,1504.4,36,80.6,28.2,10706.8,2676.7,473,192.5,34.9,4,16.8,1.1,241.1,5916.9,5295.3,4968.4,3.5,0.6,31.1,30.9,1.4,2.3,0.2,0.2,0.1,0.1,5.7,638.4,215.3,564.4,0.2,-0.9,0.1,-0.4,6.3,11.2,-8.7,0.1,50.77,0,0,0,0,10.8,4.9,1434.8,49.12,0, 
185, eco17,12,1,18.3,16433.5,22888,717.5,204.5,251.2,490.6,10.41,1505.9,36,80.5,28.2,10682.6,2670.6,473.2,192.6,34.9,4,16.8,1.1,241.1,5918.9,5297.5,4976,3.5,0.6,31,30.8,1.4,2.3,0.2,0.2,0.1,0.1,5.7,638.6,215.3,565.7,0.2,-0.9,0.1,-0.4,6.3,11.2,-8.7,0.1,50.77,0,0,0,0,10.8,4.9,1436.3,49.11,0, 
186, eco17,12,1,18.8,16445.2,22837,717.2,204.4,251.1,490.7,10.41,1507.3,36,80.4,28.1,10658,2664.5,473.4,192.7,34.9,4,16.7,1.1,241.1,5920.9,5299.7,4983.6,3.5,0.6,30.9,30.7,1.4,2.3,0.2,0.2,0.1,0.1,5.7,638.8,215.4,567.1,0.2,-0.9,0.1,-0.4,6.3,11.2,-8.7,0.1,50.77,0,0,0,0,10.7,4.9,1437.9,49.11,0, 
187, eco17,12,1,19.8,16456.8,22782,716.4,204.2,251,490.8,10.42,1508.7,36,80.2,28.1,10632.9,2658.2,473.6,192.8,34.9,4,16.7,1.1,241,5922.8,5301.7,4991.2,3.5,0.6,30.8,30.6,1.4,2.3,0.2,0.2,0.1,0.1,5.6,639,215.4,568.4,0.2,-0.9,0.1,-0.4,6.3,11.2,-8.7,0.1,50.77,0,0,0,0,10.7,4.9,1439.5,49.12,0, 
188, eco17,12,1,20.8,16468.1,22723,715.5,203.9,250.6,490.7,10.42,1510.1,36,80,28,10607.3,2651.8,473.6,192.9,34.9,4,16.7,1.1,240.9,5924.7,5303.6,4998.8,3.5,0.6,30.8,30.6,1.4,2.3,0.2,0.2,0.1,0.1,5.6,639.2,215.5,569.7,0.2,-0.9,0.1,-0.4,6.3,11.2,-8.7,0.1,50.77,0,0,0,0,10.7,4.9,1441.1,49.13,0, 
189, eco17,12,1,21.6,16479.2,22670,714.7,203.7,250.4,490.4,10.43,1511.5,35.9,79.8,27.9,10581.5,2645.4,473.6,192.9,34.9,4,16.7,1.1,240.8,5926.6,5305.4,5006.5,3.5,0.5,30.7,30.5,1.4,2.3,0.2,0.2,0.1,0.1,5.6,639.4,215.5,571,0.2,-0.9,0.1,-0.4,6.3,11.2,-8.7,0.1,50.77,0,0,0,0,10.7,4.9,1442.6,49.14,0, 
190, eco17,12,1,27.5,16490.3,22607,710.4,202.5,249.4,486.2,10.46,1512.8,35.9,79,27.6,10552.3,2638.1,472.8,192.8,34.8,3.9,16.6,1.1,240.7,5928.4,5307.2,5014.1,3.4,0.5,30.6,30.4,1.4,2.3,0.2,0.2,0.1,0.1,5.6,639.6,215.6,572.4,0.2,-0.9,0.1,-0.4,6.3,11.2,-8.7,0.1,50.77,0,0,0,0,10.5,4.8,1444.2,49.23,0, 
191, eco17,12,1,23.9,16499.3,22553,711,202.6,248.8,487.1,10.45,1514.1,35.8,79,27.7,10527.4,2631.8,471.7,192.4,34.7,3.9,16.5,1.1,239.8,5929.9,5307.9,5021.7,3.4,0.5,30.5,30.3,1.4,2.3,0.2,0.2,0.1,0.1,5.6,639.8,215.6,573.7,0.2,-0.9,0.1,-0.4,6.2,11.2,-8.7,0.1,50.77,0,0,0,0,10.5,4.8,1445.7,49.18,0, 
192, eco17,12,1,22.5,16508.3,22499,711.7,202.8,249.1,488.1,10.45,1515.5,35.8,79.1,27.7,10502,2625.5,471.9,192.4,34.8,3.9,16.5,1.1,239.4,5931.3,5308.2,5029.3,3.4,0.5,30.4,30.3,1.4,2.3,0.2,0.2,0.1,0.1,5.6,640,215.7,575,0.2,-0.9,0.1,-0.4,6.2,11.2,-8.7,0.1,50.77,0,0,0,0,10.6,4.8,1447.2,49.15,0, 
193, eco17,12,1,21.9,16517.8,22447,712.4,203,249.3,489,10.45,1516.9,35.8,79.1,27.7,10476,2619,472.6,192.6,34.8,3.9,16.5,1.1,239.5,5932.7,5308.7,5036.9,3.4,0.5,30.4,30.2,1.4,2.3,0.2,0.2,0.1,0.1,5.6,640.1,215.7,576.3,0.2,-0.9,0.1,-0.4,6.2,11.2,-8.7,0.1,50.77,0,0,0,0,10.6,4.8,1448.7,49.14,0, 
194, eco17,12,1,21.7,16527.9,22389,713,203.2,249.5,489.9,10.45,1518.3,35.8,79.1,27.7,10449.7,2612.4,473.4,192.8,34.8,3.9,16.5,1.1,239.7,5934.1,5309.5,5044.6,3.4,0.5,30.3,30.1,1.4,2.3,0.2,0.2,0.1,0.1,5.6,640.3,215.7,577.7,0.2,-0.9,0.1,-0.4,6.2,11.2,-8.7,0.1,50.77,0,0,0,0,10.6,4.9,1450.3,49.13,0, 
